GABRB2	TRAK2
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
TRAK2	GSK3B
GSK3B	JUN
GABRB3	MEOX2
MEOX2	RELA
RELA	SP1
RELA	JUN
SCN4A	CALM1
CALM1	ESR1
ESR1	SP1
CALM1	AR
AR	JUN
SCN2A	ANK3
ANK3	TIAM1
TIAM1	BTRC
BTRC	SP1
TIAM1	MAPK8IP1
MAPK8IP1	JUN
GABRA1	PRKCD
PRKCD	SP1
PRKCD	STAT3
STAT3	JUN
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
ZCCHC10	PIN1
PIN1	JUN
GABRA4	APP
APP	MAPK8
MAPK8	SP1
MAPK8	JUN
GABRB1	NOD1
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	CASP9
CASP9	JUN
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	HCVgp1
HCVgp1	JUN
GABRE	CUX1
CUX1	CCNA1
CCNA1	SP1
GABRE	HLA-A
HLA-A	STAT3
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	SP1
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
SP1	DKC1
JUN	GJA1
SP1	GJA1
SP1	KRT18
JUN	TXN
