GABRA1	PRKCD
PRKCD	STAT3
STAT3	NFKB1
PRKCD	EP300
EP300	SMAD3
EP300	SMAD4
STAT3	JUN
EP300	SMAD2
STAT3	HIF1A
PRKCD	ELAVL1
ELAVL1	HOXA5
EP300	ETS1
PRKCD	STAT1
EP300	CREBBP
EP300	ARNT
EP300	SP3
PRKCD	TP53
PRKCD	TNFRSF1A
TNFRSF1A	SOS1
STAT3	EGFR
EGFR	SOS2
STAT3	RELA
STAT3	MAPK1
PRKCD	SNCA
SNCA	MAPK3
EP300	ESR1
PRKCD	VHL
VHL	GLI1
STAT3	HDAC1
HDAC1	GLI2
PRKCD	GSK3A
GSK3A	GLI3
PRKCD	SP1
STAT3	NFKB2
EP300	CREB1
EP300	MAPK14
STAT3	PML
PML	MAPK11
PRKCD	VCP
VCP	MAPK13
STAT3	MAPK8
TP53	MAPK9
TP53	MAPK10
EP300	ZBTB17
TP53	PIAS2
EP300	VDR
EP300	FOXO1
EP300	USF2
PRKCD	HSP90AA1
HSP90AA1	NFIC
EP300	EPAS1
EP300	TFAP2A
EP300	EGR1
EP300	BRCA1
BRCA1	ATF1
EP300	RXRA
PRKCD	APP
APP	AKAP13
AKAP13	RXRB
EP300	PPARG
PPARG	RXRG
EP300	FOXO3
HSP90AA1	PPARA
PRKCD	HSPA4
HSPA4	ERG
SP1	POU2F1
EP300	IRF3
STAT3	SMAD1
SMAD1	LEF1
PRKCD	FLI1
HDAC1	CREM
GABRA3	SDCBP2
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SMAD3
ZCCHC10	SNIP1
SNIP1	SMAD4
ZCCHC10	PIN1
PIN1	JUN
TP53	SMAD2
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	HIF1A
TP53	MAPK14
MAPK14	HOXA5
TP53	ETS1
TIFA	IRAK1
IRAK1	STAT1
TP53	CREBBP
TP53	EP300
HIF1A	ARNT
SDCBP2	PRPF40A
PRPF40A	SFPQ
SFPQ	SP3
TRAF6	NTRK1
NTRK1	SOS1
NTRK1	SOS2
TP53	RELA
TP53	MAPK1
TP53	MAPK3
TP53	ESR1
TRAF6	ITCH
ITCH	GLI1
SDCBP2	BEND7
BEND7	TRIM27
TRIM27	HDAC1
TRAF6	KRAS
KRAS	GLI3
TP53	SP1
TRAF6	STAT3
TP53	CREB1
IRAK1	BAG3
BAG3	MAPK11
TRAF6	VCP
SDCBP2	C11orf57
C11orf57	MAPK8
IRAK1	HSPB1
HSPB1	ZBTB17
TRIM27	PIAS2
TP53	VDR
SDCBP2	SEC23A
SEC23A	STUB1
STUB1	FOXO1
TRAF6	SMURF1
SMURF1	NFIC
PRPF40A	TERF2IP
TERF2IP	EPAS1
TP53	TFAP2A
TP53	EGR1
PRPF40A	CSNK2A2
CSNK2A2	ATF1
PRPF40A	UBE2I
UBE2I	RXRA
SDCBP2	C1orf35
C1orf35	APP
IRAK1	CUL1
CUL1	RXRG
TRAF6	AKT1
AKT1	FOXO3
UBE2I	PPARA
SEC23A	HSPA4
PRPF40A	XRCC6
XRCC6	POU2F1
PIN1	IRF3
