GABRA1	PRKCD
PRKCD	APP
APP	MYC
PRKCD	EP300
EP300	TFAP2A
EP300	USF2
PRKCD	TP53
PRKCD	STAT3
STAT3	JUN
EP300	CREBBP
STAT3	HIF1A
EP300	ARNT
STAT3	SMAD1
SMAD1	LEF1
PRKCD	ELAVL1
ELAVL1	DAZAP2
DAZAP2	TCF7
ELAVL1	TCF7L2
EP300	CTNNB1
CTNNB1	TCF7L1
PRKCD	YWHAG
YWHAG	YAP1
EP300	ETS1
EP300	MAX
EP300	CREB1
PRKCD	HSP90AA1
HSP90AA1	PPARA
EP300	RXRA
APP	AKAP13
AKAP13	RXRB
EP300	PPARG
PPARG	RXRG
STAT3	MAPK1
PRKCD	SNCA
SNCA	MAPK3
STAT3	COPS5
COPS5	CREB3
ELAVL1	CREB3L2
EP300	DDIT3
DDIT3	CREB3L1
STAT3	NFKB1
STAT3	RELA
EP300	STAT5A
PRKCD	INSR
INSR	STAT5B
PRKCD	TNFRSF1A
TNFRSF1A	SOS1
STAT3	EGFR
EGFR	SOS2
PRKCD	SP1
APP	SYVN1
SYVN1	ATF6
EP300	FOS
EP300	ESR1
INSR	TEAD1
EP300	GOLGA2
GOLGA2	TEAD4
EP300	E2F1
E2F1	TEAD3
PRKCD	STAT1
EP300	STAT2
STAT3	TRIM28
TRIM28	STAT4
STAT3	STAT6
EP300	SMAD3
GABRA3	SDCBP2
SDCBP2	C1orf35
C1orf35	APP
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	TFAP2A
TP53	EP300
ZCCHC10	PIN1
PIN1	JUN
TP53	CREBBP
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	HIF1A
TRAF6	STAT3
HIF1A	ARNT
SDCBP2	BEND7
BEND7	TRIM27
TRIM27	PIAS4
PIAS4	LEF1
SDCBP2	PRPF40A
PRPF40A	UBQLN4
UBQLN4	DAZAP2
PRPF40A	UBE2I
UBE2I	TCF7L2
SDCBP2	ZNF581
ZNF581	SUV39H1
SUV39H1	CTNNB1
PIN1	YAP1
TP53	ETS1
ZCCHC10	SNIP1
SNIP1	MAX
TP53	CREB1
UBE2I	PPARA
UBE2I	RXRA
TIFA	IRAK1
IRAK1	CUL1
CUL1	RXRG
TP53	MAPK1
TP53	MAPK3
IRAK1	EMD
EMD	CREB3
PRPF40A	HNRNPK
HNRNPK	ELAVL1
UBQLN4	RUNX1T1
RUNX1T1	CREB3L1
ZNF581	BANP
BANP	NFKB1
TP53	RELA
SDCBP2	PRPF38A
PRPF38A	CSNK2B
CSNK2B	STAT5A
TRAF6	NTRK1
NTRK1	STAT5B
NTRK1	SOS1
NTRK1	SOS2
TP53	SP1
TRAF6	UBC
UBC	ATF6
UBE2I	FOS
TP53	ESR1
TRIM27	TEAD4
TEAD4	TEAD1
BEND7	C1QBP
C1QBP	PHB2
PHB2	TEAD3
IRAK1	STAT1
STAT1	STAT2
TRIM27	PIAS2
PIAS2	STAT4
ZCCHC10	EEF1A1
EEF1A1	STAT6
TP53	SMAD3
GABRA4	APP
MYC	TFAP2A
APP	EEF1D
EEF1D	RELA
RELA	USF2
APP	MAPK8
MAPK8	TP53
MAPK8	JUN
APP	CDC20
CDC20	CREBBP
MAPK8	EP300
APP	MCM7
MCM7	HIF1A
MAPK8	STAT3
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	ARNT
APP	HGS
HGS	DAZAP2
DAZAP2	LEF1
APP	FBLN1
FBLN1	TCF7L2
DAZAP2	TCF7L1
APP	TAF6
TAF6	YAP1
APP	MAPK7
MAPK7	ETS1
APP	KAT5
KAT5	MAX
KAT5	CREB1
AKAP13	PPARA
APP	GSK3B
GSK3B	RXRA
MAPK8	NR4A1
NR4A1	RXRG
APP	SNCA
SNCA	MAPK1
EEF1D	HCFC1
HCFC1	CREB3
APP	CUL3
CUL3	PGRMC1
PGRMC1	CREB3L1
GSK3B	NFKB1
APP	SHC1
SHC1	STAT5A
SHC1	STAT5B
SHC1	SOS1
SHC1	SOS2
MAPK8	SP1
MAPK7	FOS
APP	DDX54
DDX54	ESR1
HGS	INSR
MCM7	TRIM27
KAT5	E2F1
APP	HDAC4
HDAC4	STAT1
ELAVL1	STAT2
MAPK8	PIAS2
HGS	AHCYL1
AHCYL1	STAT6
GSK3B	SMAD3
GABRB1	NOD1
NOD1	HSP90AA1
HSP90AA1	MYC
NOD1	RNF34
RNF34	TP53
NOD1	UBC
UBC	BRCA1
BRCA1	USF2
NOD1	CASP9
CASP9	JUN
NOD1	PSMA7
PSMA7	HIF1A
HSP90AA1	STAT3
HSP90AA1	ARNT
UBC	DAZAP2
UBC	PSMA3
PSMA3	TCF7L2
UBC	ABL1
ABL1	YAP1
HSP90AA1	MAX
NOD1	CASP2
CASP2	RXRA
HSP90AA1	NR3C1
NR3C1	RXRB
UBC	CUL1
NOD1	CASP8
CASP8	MAPK1
UBC	EMD
UBC	PSMB5
PSMB5	RND1
RND1	CREB3L2
UBC	VDAC1
VDAC1	TSPO
TSPO	CREB3L1
NOD1	COPS6
COPS6	NFKB1
BRCA1	STAT5A
UBC	HAX1
HAX1	STAT5B
UBC	CBL
CBL	SOS1
UBC	BIN1
BIN1	SOS2
HSP90AA1	SP1
ABL1	FOS
HSP90AA1	ESR1
TP53	NCOA1
NCOA1	TEAD1
UBC	TRIM27
UBC	E2F1
BRCA1	STAT1
HSP90AA1	STAT2
UBC	TRIM28
TP53	STAT6
NOD1	CFLAR
CFLAR	SMAD3
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	MYC
GSK3B	TP53
GSK3B	RELA
GSK3B	JUN
TRAK2	PRKAB2
PRKAB2	REL
REL	CREBBP
TRAK2	PRKAA1
PRKAA1	EP300
PRKAB2	GNB2L1
GNB2L1	HIF1A
GSK3B	BCL3
BCL3	STAT3
PRKAB2	PIAS2
PIAS2	ARNT
GSK3B	CTNNB1
CTNNB1	LEF1
GSK3B	SMURF2
SMURF2	DAZAP2
CTNNB1	TCF7L2
TRAK2	PRKAG1
PRKAG1	SIP2
SIP2	YAP1
SMAD3	MAX
GSK3B	CREB1
RELA	PPARA
TRAK2	KLC1
KLC1	APP
PRKAB2	MDFI
MDFI	NR1H2
NR1H2	RXRG
GSK3B	MAPK1
GSK3B	SNCA
PRKAB2	CREB3L1
CREB3L1	CREB3
REL	CEP19
CEP19	CREB3L2
PRKAB2	CSNK2B
GSK3B	PTPN11
PTPN11	STAT5B
PTPN11	SOS1
PRKAA1	ABI2
ABI2	SOS2
PRKAB2	CRX
CRX	SP1
CREB1	ATF6
BCL3	FOS
PIAS2	ESR1
YAP1	TEAD1
PRKAB2	GOLGA2
YAP1	TEAD3
GNB2L1	STAT1
GSK3B	HSP90AA1
GSK3B	EEF1A1
GABRB3	MEOX2
MEOX2	KAT5
KAT5	MYC
GABRB3	PRKCA
PRKCA	EP300
MEOX2	RELA
RELA	TP53
RELA	JUN
RELA	CREBBP
RELA	HIF1A
RELA	STAT3
GABRB3	PRKACA
PRKACA	HSP90AA1
PRKCA	CTNNB1
PRKCA	ELAVL1
MEOX2	PIN1
PRKACA	CREB1
RELA	RXRA
MEOX2	RARB
RARB	RXRB
RARB	RXRG
MEOX2	TP53BP1
TP53BP1	MAPK1
TP53BP1	MAPK3
RELA	HDAC3
HDAC3	CREB3
MEOX2	PRKAB2
RELA	NFKB1
MEOX2	POM121C
POM121C	STAT5A
PRKACA	EGFR
EGFR	STAT5B
MEOX2	NCK2
NCK2	SOS1
RELA	SP1
RELA	FOS
RELA	ESR1
MEOX2	CIAPIN1
CIAPIN1	STAT1
EGFR	STAT2
JUN	STAT4
MEOX2	AHCYL1
MEOX2	TGFB1
TGFB1	SMAD3
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	EPS15
EPS15	TFAP2A
UBQLN1	RAD23B
RAD23B	BRCA1
UBQLN1	RAD23A
RAD23A	TP53
UBQLN1	HCVgp1
HCVgp1	JUN
RAD23A	CREBBP
UBQLN1	GAPDH
GAPDH	EP300
RAD23B	HIF1A
UBQLN1	MTOR
MTOR	STAT3
UBQLN1	C1QTNF2
C1QTNF2	ARNT
UBQLN1	HGS
UBQLN1	UBQLN2
UBQLN2	YAP1
UBQLN1	ATXN3
ATXN3	CREB1
UBQLN1	UBQLN4
UBQLN4	RXRA
UBQLN1	UBE3A
UBE3A	RARA
RARA	RXRG
UBQLN1	VCP
VCP	MAPK1
VCP	MAPK3
UBQLN1	UBC
UBQLN1	PSEN2
UBE3A	ESR1
MTOR	STAT1
RAD23B	STAT6
HCVgp1	SMAD3
GABRE	CUX1
CUX1	BIN1
BIN1	MYC
GABRE	FAM189B
FAM189B	HECW2
HECW2	TFAP2A
CUX1	SATB1
SATB1	EP300
CUX1	EHMT2
EHMT2	TP53
GABRE	HLA-A
HLA-A	STAT3
GABRE	GP1BB
GP1BB	LYN
LYN	CREBBP
SATB1	PML
PML	ARNT
SATB1	CTNNB1
GABRE	BSCL2
BSCL2	ZDHHC17
ZDHHC17	LASP1
LASP1	DAZAP2
PML	TCF7L2
