GABRA1	PRKCD
PRKCD	SP1
PRKCD	STAT3
STAT3	JUN
STAT3	NFKB1
STAT3	RELA
PRKCD	EP300
EP300	CREBBP
STAT3	HIF1A
EP300	ARNT
EP300	ETS1
EP300	TFAP2A
PRKCD	STAT1
EP300	CREB1
EP300	JUND
EP300	SMAD3
EP300	SMAD4
EP300	FOS
EP300	TP63
TP63	ETV4
EP300	JUNB
PRKCD	HSP90AA1
HSP90AA1	NFIC
HSP90AA1	PPARA
EP300	RXRA
PRKCD	APP
APP	AKAP13
AKAP13	RXRB
EP300	PPARG
PPARG	RXRG
STAT3	NFKB2
STAT3	SMAD1
SMAD1	LEF1
PRKCD	YWHAG
YWHAG	YAP1
EP300	IRF3
PRKCD	TP53
EP300	BRCA1
BRCA1	ATF1
APP	ELK1
HSP90AA1	PPARD
PRKCD	INSR
INSR	TEAD1
EP300	GOLGA2
GOLGA2	TEAD4
EP300	E2F1
E2F1	TEAD3
EP300	ATF4
EP300	ATF2
SP1	POU2F1
PRKCD	TNFRSF1A
TNFRSF1A	SOS1
STAT3	EGFR
EGFR	SOS2
EP300	EGR1
EP300	SP3
PRKCD	ELAVL1
ELAVL1	DAZAP2
DAZAP2	TCF7
ELAVL1	TCF7L2
EP300	CTNNB1
CTNNB1	TCF7L1
PRKCD	VHL
VHL	GLI1
STAT3	HDAC1
HDAC1	GLI2
PRKCD	GSK3A
GSK3A	GLI3
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
ZCCHC10	PIN1
PIN1	JUN
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
TP53	RELA
TP53	CREBBP
TP53	EP300
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	HIF1A
HIF1A	ARNT
TP53	ETS1
TP53	TFAP2A
TIFA	IRAK1
IRAK1	STAT1
TP53	CREB1
SDCBP2	SEC23A
SEC23A	TPM1
TPM1	JUND
TP53	SMAD3
ZCCHC10	SNIP1
SNIP1	SMAD4
SDCBP2	PRPF40A
PRPF40A	UBE2I
UBE2I	FOS
TRAF6	STAT3
PRPF40A	HTT
HTT	ETV4
SDCBP2	LYAR
LYAR	NPM1
NPM1	JUNB
TRAF6	SMURF1
SMURF1	NFIC
UBE2I	PPARA
UBE2I	RXRA
SDCBP2	C1orf35
C1orf35	APP
IRAK1	CUL1
CUL1	RXRG
SDCBP2	BEND7
BEND7	TRIM27
TRIM27	PIAS4
PIAS4	LEF1
PIN1	YAP1
PIN1	IRF3
PRPF40A	CSNK2A2
CSNK2A2	ATF1
IRAK1	HSP90AA1
TRIM27	TEAD4
TEAD4	TEAD1
BEND7	C1QBP
C1QBP	PHB2
PHB2	TEAD3
IRAK1	BTRC
BTRC	ATF4
SDCBP2	C11orf57
C11orf57	MAPK8
MAPK8	ATF2
PRPF40A	XRCC6
XRCC6	POU2F1
TRAF6	NTRK1
NTRK1	SOS1
NTRK1	SOS2
TP53	EGR1
PIN1	PPARG
PRPF40A	SFPQ
SFPQ	SP3
PRPF40A	UBQLN4
UBQLN4	DAZAP2
UBE2I	TCF7L2
ZNF581	SUV39H1
SUV39H1	CTNNB1
TRAF6	ITCH
ITCH	GLI1
TRIM27	HDAC1
TRAF6	KRAS
KRAS	GLI3
GABRA4	APP
APP	MAPK8
MAPK8	SP1
MAPK8	JUN
APP	GSK3B
GSK3B	NFKB1
APP	EEF1D
EEF1D	RELA
APP	CDC20
CDC20	CREBBP
MAPK8	EP300
APP	MCM7
MCM7	HIF1A
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	ARNT
APP	MAPK7
MAPK7	ETS1
APP	MYC
MYC	TFAP2A
APP	HDAC4
HDAC4	STAT1
APP	KAT5
KAT5	CREB1
MAPK8	JUND
GSK3B	SMAD3
APP	CSNK1D
CSNK1D	SMAD4
MAPK7	FOS
MAPK8	STAT3
APP	HSPA8
HSPA8	HTT
MAPK8	JUNB
ELAVL1	NFIC
AKAP13	PPARA
GSK3B	RXRA
MAPK8	NR4A1
NR4A1	RXRG
APP	HGS
HGS	TSG101
TSG101	NFKB2
HGS	DAZAP2
DAZAP2	LEF1
APP	TAF6
TAF6	YAP1
MAPK8	IRF3
MAPK8	TP53
ATF2	ATF1
MAPK8	CTNNB1
CTNNB1	PPARD
HGS	INSR
MCM7	TRIM27
KAT5	E2F1
PSEN2	APH1A
APH1A	ATF4
HSPA8	POU2F1
APP	SHC1
SHC1	SOS1
SHC1	SOS2
RELA	EGR1
APP	RFX5
RFX5	PPARG
RELA	SP3
APP	FBLN1
FBLN1	TCF7L2
DAZAP2	TCF7L1
MYC	GLI1
APP	APBB1
APBB1	HDAC1
HDAC1	GLI3
GABRB1	NOD1
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	CASP9
CASP9	JUN
NOD1	COPS6
COPS6	NFKB1
NOD1	RNF34
RNF34	TP53
NOD1	PSMA7
PSMA7	HIF1A
HSP90AA1	ARNT
NOD1	UBC
UBC	BRCA1
BRCA1	STAT1
UBC	TPM1
NOD1	CFLAR
CFLAR	SMAD3
UBC	FHL2
FHL2	SMAD4
UBC	ABL1
ABL1	FOS
HSP90AA1	STAT3
UBC	UBA2
UBA2	ETV4
BRCA1	JUNB
NOD1	CASP2
CASP2	RXRA
HSP90AA1	NR3C1
NR3C1	RXRB
UBC	CUL1
UBC	TSG101
UBC	DAZAP2
ABL1	YAP1
HSP90AA1	IRF3
RNF34	APP
TP53	NCOA1
NCOA1	TEAD1
UBC	TRIM27
UBC	E2F1
UBC	BTRC
UBC	CUL3
CUL3	ATF2
BRCA1	POU2F1
UBC	CBL
CBL	SOS1
UBC	BIN1
BIN1	SOS2
UBC	SFPQ
SFPQ	PPARG
E2F1	SP3
UBC	PSMA3
PSMA3	TCF7L2
CFLAR	ITCH
TP53	HDAC1
HSP90AA1	FBXW11
FBXW11	GLI3
GABRB2	TRAK2
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
TRAK2	GSK3B
GSK3B	JUN
GSK3B	RELA
PRKAB2	REL
REL	CREBBP
TRAK2	PRKAA1
PRKAA1	EP300
PRKAB2	GNB2L1
GNB2L1	HIF1A
PRKAB2	PIAS2
PIAS2	ARNT
GSK3B	TP53
GNB2L1	STAT1
GSK3B	CREB1
SMAD3	JUND
PIAS2	SMAD4
GSK3B	BCL3
BCL3	FOS
BCL3	STAT3
TRAK2	PRKAG1
PRKAG1	FKBP4
FKBP4	SAE1
SAE1	ETV4
SMAD3	JUNB
GSK3B	HSP90AA1
RELA	PPARA
TRAK2	KLC1
KLC1	APP
PRKAB2	MDFI
MDFI	NR1H2
NR1H2	RXRG
REL	NFKB2
GSK3B	CTNNB1
CTNNB1	LEF1
PRKAG1	SIP2
SIP2	YAP1
GSK3B	EWSR1
EWSR1	IRF3
TRAK2	OGT
OGT	CSNK2A1
CSNK2A1	ATF1
YAP1	TEAD1
PRKAB2	GOLGA2
YAP1	TEAD3
RELA	ATF4
SMAD3	ATF2
