GABRA1	PRKCD
PRKCD	STAT3
STAT3	RELA
STAT3	NFKB1
STAT3	JUN
PRKCD	EP300
EP300	ETS1
EP300	CREBBP
STAT3	HIF1A
EP300	ARNT
PRKCD	SP1
PRKCD	TP53
EP300	CREB1
STAT3	PML
PML	E2F4
STAT3	SMAD1
SMAD1	LEF1
PRKCD	ELAVL1
ELAVL1	DAZAP2
DAZAP2	TCF7
ELAVL1	TCF7L2
EP300	CTNNB1
CTNNB1	TCF7L1
PRKCD	STAT1
PRKCD	YWHAG
YWHAG	YAP1
PRKCD	INSR
INSR	TEAD1
EP300	GOLGA2
GOLGA2	TEAD4
EP300	E2F1
E2F1	TEAD3
PRKCD	APP
APP	MYC
STAT3	NFKB2
EP300	TP63
TP63	ETV4
PRKCD	HSPA4
HSPA4	ERG
EP300	BRCA1
BRCA1	ATF1
EP300	ESR1
EP300	EPAS1
EP300	FOS
APP	ELK1
EP300	TFAP2A
PRKCD	FLI1
EP300	RARA
STAT3	NCOA1
NCOA1	RARB
NCOA1	RARG
ELAVL1	CEBPA
EP300	RXRA
APP	AKAP13
AKAP13	RXRB
EP300	PPARG
PPARG	RXRG
PRKCD	TNFRSF1A
TNFRSF1A	SOS1
STAT3	EGFR
EGFR	SOS2
EP300	ATF2
EP300	STAT5A
INSR	STAT5B
PRKCD	HSP90AA1
HSP90AA1	PPARA
EP300	SP3
EP300	SMAD3
EP300	MYB
EP300	JUND
EP300	EGR1
EP300	STAT2
STAT3	TRIM28
TRIM28	STAT4
STAT3	STAT6
EP300	ATF4
EP300	ETS2
HSP90AA1	CEBPE
STAT3	COPS5
COPS5	CREB3
TP53	NFYA
NFYA	ATF6B
ELAVL1	CREB3L2
EP300	DDIT3
DDIT3	CREB3L1
BRCA1	CREB5
HSP90AA1	PPARD
HSP90AA1	NFIC
TP53	TFDP1
SP1	POU2F1
STAT3	PGR
EP300	CEBPB
EP300	USF2
YWHAG	WWTR1
APP	HMGA1
HMGA1	POU2F2
PML	SPI1
EP300	SMAD2
EP300	SMAD4
EP300	KAT2B
KAT2B	PTF1A
PTF1A	RBPJL
PRKCD	HSPB1
HSPB1	RBPJ
EP300	REL
EP300	ARNTL
EP300	NPAS2
EP300	CLOCK
EP300	SMAD7
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	RELA
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
ZCCHC10	PIN1
PIN1	JUN
TP53	ETS1
TP53	CREBBP
TP53	EP300
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	HIF1A
HIF1A	ARNT
TP53	SP1
TP53	CREB1
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
CEBPA	E2F4
BEND7	TRIM27
TRIM27	PIAS4
PIAS4	LEF1
SDCBP2	PRPF40A
PRPF40A	UBQLN4
UBQLN4	DAZAP2
PRPF40A	UBE2I
UBE2I	TCF7L2
ZNF581	SUV39H1
SUV39H1	CTNNB1
TRAF6	STAT3
TIFA	IRAK1
IRAK1	STAT1
PIN1	YAP1
TRIM27	TEAD4
TEAD4	TEAD1
C1QBP	PHB2
PHB2	TEAD3
SDCBP2	C1orf35
C1orf35	APP
PRPF40A	HTT
HTT	ETV4
SDCBP2	SEC23A
SEC23A	HSPA4
PRPF40A	CSNK2A2
CSNK2A2	ATF1
TP53	ESR1
PRPF40A	TERF2IP
TERF2IP	EPAS1
UBE2I	FOS
TP53	TFAP2A
PRPF40A	PIAS1
PIAS1	FLI1
PIN1	RARA
CEBPA	RARB
SDCBP2	PRR13
PRR13	LNX1
LNX1	ACY3
ACY3	RARG
UBE2I	RXRA
IRAK1	CUL1
CUL1	RXRG
TRAF6	NTRK1
NTRK1	SOS1
NTRK1	SOS2
SDCBP2	C11orf57
C11orf57	MAPK8
MAPK8	ATF2
PIN1	PPARG
SDCBP2	PRPF38A
PRPF38A	CSNK2B
CSNK2B	STAT5A
NTRK1	STAT5B
UBE2I	PPARA
PRPF40A	SFPQ
SFPQ	SP3
TP53	SMAD3
TRAF6	MYB
SEC23A	TPM1
TPM1	JUND
TP53	EGR1
STAT1	STAT2
TRIM27	PIAS2
PIAS2	STAT4
ZCCHC10	EEF1A1
EEF1A1	STAT6
IRAK1	BTRC
BTRC	ATF4
TP53	ETS2
PIAS1	CEBPE
IRAK1	EMD
EMD	CREB3
TRIM27	NFYC
NFYC	ATF6B
PRPF40A	HNRNPK
HNRNPK	ELAVL1
UBQLN4	RUNX1T1
RUNX1T1	CREB3L1
TRAF6	TRAF2
TRAF2	CREB5
IRAK1	HSP90AA1
TRAF6	SMURF1
SMURF1	NFIC
PRPF40A	XRCC6
XRCC6	POU2F1
ZCCHC10	RBM39
RBM39	PGR
HNRNPK	CEBPB
HIF1A	WWTR1
XRCC6	POU2F2
PRPF40A	NONO
NONO	SPI1
TP53	SMAD2
ZCCHC10	SNIP1
SNIP1	SMAD4
TP53	KAT2B
ZNF581	KDM1A
KDM1A	RBPJ
HSPA4	REL
HSP90AA1	ARNTL
CSNK2B	NPAS2
CSNK2B	CLOCK
TRAF6	TGFBR1
TGFBR1	SMAD7
GABRA4	APP
APP	EEF1D
EEF1D	RELA
APP	GSK3B
GSK3B	NFKB1
APP	MAPK8
MAPK8	JUN
APP	MAPK7
MAPK7	ETS1
APP	CDC20
CDC20	CREBBP
MAPK8	EP300
APP	MCM7
MCM7	HIF1A
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	ARNT
MAPK8	SP1
MAPK8	TP53
APP	KAT5
KAT5	CREB1
EEF1D	HCFC1
HCFC1	E2F4
APP	HGS
HGS	DAZAP2
DAZAP2	LEF1
APP	FBLN1
FBLN1	TCF7L2
DAZAP2	TCF7L1
MAPK8	STAT3
APP	HDAC4
HDAC4	STAT1
APP	TAF6
TAF6	YAP1
HGS	INSR
MCM7	TRIM27
KAT5	E2F1
HGS	TSG101
TSG101	NFKB2
APP	HSPA8
HSPA8	HTT
HSPA8	ERG
ATF2	ATF1
APP	DDX54
DDX54	ESR1
MCM7	EPAS1
MAPK7	FOS
MYC	TFAP2A
ELK1	FLI1
APP	PHF8
PHF8	RARA
MAPK8	CEBPA
MAPK8	NCOA3
NCOA3	RARG
GSK3B	RXRA
MAPK8	NR4A1
NR4A1	RXRG
APP	SHC1
SHC1	SOS1
SHC1	SOS2
APP	RFX5
RFX5	PPARG
SHC1	STAT5A
SHC1	STAT5B
AKAP13	PPARA
RELA	SP3
GSK3B	SMAD3
KAT5	MYB
MAPK8	JUND
RELA	EGR1
ELAVL1	STAT2
MAPK8	PIAS2
HGS	AHCYL1
AHCYL1	STAT6
PSEN2	APH1A
APH1A	ATF4
DDX54	NR3C1
NR3C1	ETS2
CEBPA	CEBPE
HCFC1	CREB3
APP	CUL3
CUL3	NXF1
NXF1	ATF6B
CUL3	PGRMC1
PGRMC1	CREB3L1
MAPK8	TRAF2
MAPK8	CTNNB1
CTNNB1	PPARD
ELAVL1	NFIC
CDC20	TFDP1
HSPA8	POU2F1
DDX54	PGR
GSK3B	CEBPB
RELA	USF2
APP	YWHAG
MAPK8	SPI1
APP	CSNK1D
CSNK1D	SMAD2
CSNK1D	SMAD4
APP	CLSTN1
CLSTN1	TRIP12
TRIP12	PTF1A
KAT5	RBPJ
MAPK8	REL
APP	WDR5
WDR5	ARNTL
APP	CSNK1E
CSNK1E	CLOCK
MYC	SMAD7
GABRB1	NOD1
NOD1	RNF34
RNF34	TP53
NOD1	COPS6
COPS6	NFKB1
NOD1	CASP9
CASP9	JUN
NOD1	PSMA7
PSMA7	HIF1A
NOD1	HSP90AA1
HSP90AA1	ARNT
HSP90AA1	SP1
NOD1	UBC
UBC	BRCA1
BRCA1	E2F4
UBC	DAZAP2
UBC	PSMA3
PSMA3	TCF7L2
HSP90AA1	STAT3
BRCA1	STAT1
UBC	ABL1
ABL1	YAP1
TP53	NCOA1
NCOA1	TEAD1
UBC	TRIM27
UBC	E2F1
HSP90AA1	MYC
UBC	TSG101
UBC	UBA2
UBA2	ETV4
UBC	DNAJA1
DNAJA1	ERG
HSP90AA1	ESR1
HSP90AA1	EPAS1
ABL1	FOS
RNF34	APP
BRCA1	FLI1
E2F1	RARA
NOD1	CASP8
CASP8	CEBPB
CEBPB	RARB
UBC	TNIP1
TNIP1	RARG
UBC	C1QBP
NOD1	CASP2
CASP2	RXRA
HSP90AA1	NR3C1
NR3C1	RXRB
UBC	CUL1
UBC	CBL
CBL	SOS1
UBC	BIN1
BIN1	SOS2
